ID,URL,ciudad,Zona,Barrio,Cordenada_latitud,cordenada_longitud,Tipo,piso,Estrato,Area_contruida,parqueaderos,Baños,Habitaciones,Precio
1564437042-2134,https://www.fincaraiz.com.co/casa-en-venta/cali/zona_sur-det-4726566.aspx,Cali,Zona Sur,zona sur ,3.419579983,-76.47543335,Casa,2,6,263,3,5,3,780000000
1564437042-565,https://www.fincaraiz.com.co/casa-en-venta/cali/zona_sur-det-4499835.aspx,Cali,Zona Sur,zona sur ,3.416181326,-76.47554779,Casa,1,6,470,6,6,4,2800000000
1564442091-14518,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-3977714.aspx,Cali,Zona Sur,valle del lili,3.412677765,-76.47558594,Apartamento,10,5,68,1,2,3,210000000
1564437042-4535,https://www.fincaraiz.com.co/casa-en-venta/cali/los_naranjos-det-4394736.aspx,Cali,Zona Oriente,los naranjos ,3.431602955,-76.47566223,Casa,2,2,84,1,1,2,110000000
1564437042-5211,https://www.fincaraiz.com.co/casa-en-venta/cali/ciudad_jardin-det-4134282.aspx,Cali,Zona Sur,ciudad jardín ,3.4151299,-76.47599792,Casa,,6,307,,6,6,737688000
1564437042-2213,https://www.fincaraiz.com.co/casa-en-venta/cali/cedro-det-4748015.aspx,Cali,Zona Sur,el cedro ,3.413000107,-76.47599792,Casa,,4,224,2,4,5,340000000
1564437042-836,https://www.fincaraiz.com.co/casa-en-venta/cali/valle_del_lili-det-4742677.aspx,Cali,Zona Sur,valle del lili,3.4267838,-76.47677612,Casa,3,5,450,2,4,5,590000000
1564437042-5556,https://www.fincaraiz.com.co/casa-en-venta/cali/jose_manuel_marroquin-det-4675914.aspx,Cali,Zona Oriente,jose manuel marroquín,3.424556255,-76.47766113,Casa,,3,80,,0,0,165000000
1564442091-9641,https://www.fincaraiz.com.co/apartamento-en-venta/cali/napoles-det-4701486.aspx,Cali,Zona Sur,nápoles  ,3.425810099,-76.47781372,Apartamento,4,3,55,,2,3,95000000
1564437042-3253,https://www.fincaraiz.com.co/casa-en-venta/cali/ciudad_del_campo-det-4618755.aspx,Cali,Zona Oeste,ciudad del campo,3.435980558,-76.47782135,Casa,,2,180,1,2,3,179000000
1564437042-4282,https://www.fincaraiz.com.co/casa-en-venta/cali/las_orquideas-det-4326353.aspx,Cali,Zona Oriente,las orquídeas ,3.414999962,-76.47799683,Casa,,2,320,,5,6,300000000
1564437042-2730,https://www.fincaraiz.com.co/casa-en-venta/cali/alirio_mora_beltran-det-4672007.aspx,Cali,Zona Oriente,alirio mora beltrán,3.437999964,-76.47799683,Casa,1,2,112,1,1,4,90000000
1564437042-2648,https://www.fincaraiz.com.co/casa-en-venta/cali/casona-det-4677497.aspx,Cali,,la casona ,3.41576004,-76.47813416,Casa,,,105,,5,6,300000000
1564442091-7078,https://www.fincaraiz.com.co/apartamento-en-venta/cali/chiminangos-det-4770875.aspx,Cali,Zona Norte,chiminangos  ,3.448979378,-76.47820282,Apartamento,,3,54,2,1,3,78000000
1564437042-3612,https://www.fincaraiz.com.co/casa-en-venta/cali/las_orquideas-det-4279321.aspx,Cali,Zona Oriente,las orquídeas ,3.414596319,-76.47857666,Casa,2,1,180,,5,6,280000000
1564437042-451,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4570612.aspx,Cali,Zona Oriente,alfonso lópez ,3.466533661,-76.47878265,Casa,1,2,115,1,1,3,115000000
1564437042-5911,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-3378660.aspx,Cali,Zona Oriente,alfonso lópez ,3.453129292,-76.47896576,Casa,3,3,300,1,5,9,250000000
1564437042-4498,https://www.fincaraiz.com.co/casa-en-venta/cali/ciudad_del_campo-det-4431983.aspx,Cali,Zona Oriente,ciudad del campo,3.450999975,-76.47899628,Casa,1,2,62,1,1,2,110000000
1564437042-2339,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez_iii_etapa-det-4687422.aspx,Cali,Zona Oriente,alfonso lópez iii,3.451999903,-76.47899628,Casa,,2,320,1,2,3,290000000
1564437042-855,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez_etapa-det-4545272.aspx,Cali,Zona Oriente,alfonso lopez i,3.467000008,-76.47899628,Casa,,1,155,,1,4,90000000
1564437042-3792,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4565951.aspx,Cali,Zona Oriente,alfonso lópez ,3.464659929,-76.4790802,Casa,1,3,350,,3,5,350000000
1564437042-1283,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4744495.aspx,Cali,Zona Oriente,alfonso lópez ,3.46390295,-76.47920227,Casa,1,3,136,,1,4,180000000
1564442091-11595,https://www.fincaraiz.com.co/apartamento-en-venta/cali/capri-det-4605396.aspx,Cali,Zona Sur,capri  ,3.432219505,-76.47921753,Apartamento,3,5,118,2,3,4,270000000
1564437042-5614,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4574764.aspx,Cali,Zona Oriente,alfonso lópez ,3.458280087,-76.47966766,Casa,,3,69,3,2,4,160000000
1564437042-1051,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4753835.aspx,Cali,Zona Oriente,alfonso lópez ,3.451051712,-76.47969055,Casa,1,3,410,1,2,2,190000000
1564442091-6621,https://www.fincaraiz.com.co/apartamento-en-venta/cali/alfonso_lopez-det-4779615.aspx,Cali,Zona Oriente,alfonso lópez ,3.451308727,-76.4797821,Apartamento,2,3,50,1,1,2,58000000
1564437042-2585,https://www.fincaraiz.com.co/casa-en-venta/cali/valle_lili-det-4668075.aspx,Cali,,valle de lili,3.457905769,-76.47994995,Casa,3,4,250,1,3,4,345000000
1564437042-3188,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4624107.aspx,Cali,Zona Oriente,alfonso lópez ,3.457391977,-76.47994995,Casa,2,3,130,1,4,11,290000000
1564437042-2367,https://www.fincaraiz.com.co/casa-en-venta/cali/jose_manuel_marroquin-det-4713508.aspx,Cali,Zona Oriente,jose manuel marroquín,3.425764799,-76.4799881,Casa,,2,200,,2,5,170000000
1564437042-3906,https://www.fincaraiz.com.co/casa-en-venta/cali/ciudad_del_campo-det-4574443.aspx,Cali,Zona Oriente,ciudad del campo,3.450000048,-76.48000336,Casa,2,2,100,,1,3,120000000
1564437042-327,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonzo_lopez-det-4657982.aspx,Cali,,alfonzo lopez ,3.466338396,-76.48016357,Casa,,3,825,,8,0,1080000000
1564437042-3256,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4618695.aspx,Cali,Zona Oriente,alfonso lópez ,3.45203352,-76.48058319,Casa,,3,154,,2,5,215000000
1564437042-2684,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4697762.aspx,Cali,Zona Oriente,alfonso lópez ,3.455149412,-76.48062134,Casa,,2,265,,3,0,265000000
1564437042-301,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4745830.aspx,Cali,,alfonso lópez ,3.461370468,-76.48088837,Casa,,2,260,,4,5,285000000
1564437042-780,https://www.fincaraiz.com.co/casa-en-venta/cali/marroquin-det-4579848.aspx,Cali,Zona Oriente,marroquín ii ,3.427000046,-76.48100281,Casa,2,2,170,,2,5,100000000
1564437042-1632,https://www.fincaraiz.com.co/casa-en-venta/cali/marroquin_iii-det-4753982.aspx,Cali,Zona Oriente,marroquín iii ,3.430999994,-76.48100281,Casa,,3,280,,4,6,160000000
1564437042-2254,https://www.fincaraiz.com.co/casa-en-venta/cali/andres_sanin-det-4762894.aspx,Cali,Zona Oriente,andrés sanin ,3.446000099,-76.48100281,Casa,,2,199,1,2,6,150000000
1564437042-4815,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4304624.aspx,Cali,Zona Oriente,alfonso lópez ,3.460907698,-76.48117828,Casa,,3,180,1,1,5,135000000
1564442091-7289,https://www.fincaraiz.com.co/apartamento-en-venta/cali/alfonso_lopez-det-4766672.aspx,Cali,Zona Oriente,alfonso lópez ,3.453793049,-76.48140717,Apartamento,1,3,111,1,2,4,115000000
1564437042-2896,https://www.fincaraiz.com.co/casa-en-venta/cali/quintas_salomia-det-4647354.aspx,Cali,Zona Oriente,quintas de salomia,3.470542431,-76.48163605,Casa,3,2,174,1,2,3,170000000
1564437042-2487,https://www.fincaraiz.com.co/casa-en-venta/cali/quintas_salomia-det-4744998.aspx,Cali,Zona Oriente,quintas de salomia,3.470799685,-76.48166656,Casa,1,3,90,2,1,2,125000000
1564437042-5917,https://www.fincaraiz.com.co/casa-en-venta/cali/zona_oriente-det-3284621.aspx,Cali,Zona Oriente,zona oriente ,3.434816122,-76.48179626,Casa,,3,225,1,8,8,260000000
1564437042-5573,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4655733.aspx,Cali,Zona Oriente,alfonso lópez ,3.45955205,-76.48179626,Casa,1,3,146,1,2,4,200000000
1564437042-2108,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4724760.aspx,Cali,Zona Oriente,alfonso lópez ,3.458060026,-76.48184967,Casa,,3,140,,2,4,175000000
1564437042-4084,https://www.fincaraiz.com.co/casa-en-venta/cali/quintas_salomia-det-4509788.aspx,Cali,Zona Oriente,quintas de salomia,3.469708681,-76.48199463,Casa,,2,62,1,2,4,155000000
1564437042-2181,https://www.fincaraiz.com.co/casa-en-venta/cali/quintas_salomia-det-4677603.aspx,Cali,Zona Norte,quintas de salomia,3.470000029,-76.48200226,Casa,,2,120,1,2,3,175000000
1564437042-4410,https://www.fincaraiz.com.co/casa-en-venta/cali/petecuy_tercera_etapa-det-4326841.aspx,Cali,Zona Oriente,petecuy tercera etapa,3.476999998,-76.48200226,Casa,,2,168,,2,6,130000000
1564437042-4413,https://www.fincaraiz.com.co/casa-en-venta/cali/floralia-det-4327404.aspx,Cali,Zona Norte,floralia  ,3.444000006,-76.48200226,Casa,,2,221,,4,6,160000000
1564437042-35,https://www.fincaraiz.com.co/casa-en-venta/cali/colseguros_andes-det-4789757.aspx,Cali,Zona Sur,Colseguros Andes ,3.448999882,-76.48200226,Casa,,4,210,,3,6,450000000
1564437042-579,https://www.fincaraiz.com.co/casa-en-venta/cali/brisas_los_andes-det-4726462.aspx,Cali,Zona Norte,brisas de los,3.477999926,-76.48200226,Casa,,3,130,,3,4,175000000
1564442091-7517,https://www.fincaraiz.com.co/apartamento-en-venta/cali/flora-det-4766997.aspx,Cali,Zona Norte,la flora ,3.434999943,-76.48200226,Apartamento,,5,106,2,2,3,340000000
1564437042-2423,https://www.fincaraiz.com.co/casa-en-venta/cali/quintas_salomia-det-4680013.aspx,Cali,Zona Oriente,quintas de salomia,3.469787121,-76.48200989,Casa,,2,70,,2,3,140000000
1564437042-1063,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4753526.aspx,Cali,,alfonso lópez ,3.451953888,-76.48207092,Casa,,3,140,1,5,6,320000000
1564437042-2274,https://www.fincaraiz.com.co/casa-en-venta/cali/floresta-det-4693833.aspx,Cali,Zona Oriente,la floresta ,3.445792675,-76.48209381,Casa,,3,228,1,2,5,240000000
1564437042-92,https://www.fincaraiz.com.co/casa-en-venta/cali/los_naranjos-det-4788080.aspx,Cali,Zona Oriente,los naranjos ,3.435198307,-76.48220825,Casa,,1,140,,6,9,120000000
1564437042-2877,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4649261.aspx,Cali,Zona Oriente,alfonso lópez ,3.453879118,-76.48226929,Casa,,3,260,,4,5,280000000
1564437042-3890,https://www.fincaraiz.com.co/casa-en-venta/cali/quintas_salomia-det-4544075.aspx,Cali,Zona Oriente,quintas de salomia,3.467158556,-76.48235321,Casa,1,3,65,1,2,4,155000000
1564437042-4302,https://www.fincaraiz.com.co/casa-en-venta/cali/zona_oriente-det-4479935.aspx,Cali,Zona Oriente,zona oriente ,3.467856646,-76.48238373,Casa,3,4,162,1,2,4,265000000
1564437042-4299,https://www.fincaraiz.com.co/casa-en-venta/cali/zona_norte-det-4470663.aspx,Cali,Zona Norte,zona norte ,3.467856646,-76.48238373,Casa,2,4,162,1,3,4,265000000
1564442091-11803,https://www.fincaraiz.com.co/apartamento-en-venta/cali/calimio_norte-det-4587133.aspx,Cali,Zona Norte,calimio norte ,3.486966848,-76.48239899,Apartamento,,2,58,,2,3,75000000
1564437042-2508,https://www.fincaraiz.com.co/casa-en-venta/cali/jose_manuel_marroquin-det-4675036.aspx,Cali,Zona Oriente,jose manuel marroquín,3.432375908,-76.48241425,Casa,,2,105,,2,5,90000000
1564442091-10774,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4452127.aspx,Cali,Zona Sur,valle del lili,3.41795063,-76.48252106,Apartamento,9,4,81,1,2,3,280000000
1564437042-2347,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4686500.aspx,Cali,Zona Oriente,alfonso lópez ,3.45614934,-76.4825592,Casa,2,3,225,,3,8,320000000
1564437042-6031,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-920273.aspx,Cali,Zona Oriente,alfonso lopez ,3.46767807,-76.48260498,Casa,3,3,450,1,4,7,220000000
1564437042-4337,https://www.fincaraiz.com.co/casa-en-venta/cali/floralia-det-4446453.aspx,Cali,Zona Norte,floralia  ,3.451060057,-76.48264313,Casa,1,2,140,,3,6,160000000
1564437042-2892,https://www.fincaraiz.com.co/casa-en-venta/cali/floralia-det-4690798.aspx,Cali,Zona Norte,floralia  ,3.47055006,-76.48271179,Casa,,3,130,1,2,4,120000000
1564437042-2910,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_bonilla_aragon-det-4645810.aspx,Cali,Zona Oriente,alfonso bonilla aragón,3.421673059,-76.4828186,Casa,2,1,210,,4,7,220000000
1564437042-391,https://www.fincaraiz.com.co/casa-en-venta/cali/andres_sanin-det-4088501.aspx,Cali,,andrés sanín ,3.451608658,-76.48293304,Casa,1,2,200,1,2,6,150000000
1564437042-5073,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4214080.aspx,Cali,Zona Oriente,alfonso lópez ,3.462664843,-76.4829483,Casa,1,3,384,1,3,5,403325000
1564437042-1271,https://www.fincaraiz.com.co/casa-en-venta/cali/marroquin-det-4606556.aspx,Cali,Zona Oriente,marroquín ii ,3.424999952,-76.48300171,Casa,,2,400,,10,12,450000000
1564437042-4484,https://www.fincaraiz.com.co/casa-en-venta/cali/ciudad_country-det-4469601.aspx,Cali,Zona Sur,ciudad country ,3.46600008,-76.48300171,Casa,,5,149,,4,4,320000000
1564442091-6547,https://www.fincaraiz.com.co/apartamento-en-venta/cali/pance-det-4790192.aspx,Cali,Zona Sur,pance  ,3.444999933,-76.48300171,Apartamento,2,6,104,2,3,3,390000000
1564442091-6989,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ciudad_jardin-det-4785900.aspx,Cali,Zona Sur,ciudad jardín ,3.444999933,-76.48300171,Apartamento,1,5,87,2,3,3,370000000
1564437042-2496,https://www.fincaraiz.com.co/casa-en-venta/cali/gaitan-det-4676003.aspx,Cali,Zona Norte,gaitan  ,3.472515106,-76.48301697,Casa,,3,177,,0,0,380000000
1564442091-11898,https://www.fincaraiz.com.co/apartamento-en-venta/cali/calimio_norte-det-4581440.aspx,Cali,Zona Norte,calimio norte ,3.485762596,-76.48309326,Apartamento,,2,54,,2,3,75000000
1564437042-2771,https://www.fincaraiz.com.co/casa-en-venta/cali/acopi-det-4658060.aspx,Cali,Zona Norte,acopi  ,3.462944269,-76.48314667,Casa,,2,350,,0,0,350000000
1564437042-4825,https://www.fincaraiz.com.co/casa-en-venta/cali/puerta_del_sol-det-4387089.aspx,Cali,Zona Oriente,puerta del sol,3.487910032,-76.48342896,Casa,3,2,168,,3,4,87000000
1564442091-11118,https://www.fincaraiz.com.co/apartamento-en-venta/cali/calimio_norte-det-4626988.aspx,Cali,Zona Norte,calimio norte ,3.48630619,-76.48342896,Apartamento,1,2,58,1,1,3,80000000
1564442091-6709,https://www.fincaraiz.com.co/apartamento-en-venta/cali/gaitan-det-4220678.aspx,Cali,,gaitán  ,3.473899841,-76.48344421,Apartamento,2,3,100,,2,4,95000000
1564442091-7124,https://www.fincaraiz.com.co/apartamento-en-venta/cali/calimio_norte-det-4770099.aspx,Cali,Zona Norte,calimio norte ,3.486263514,-76.4834671,Apartamento,1,3,103,1,3,4,135000000
1564437042-3440,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4623806.aspx,Cali,Zona Oriente,alfonso lópez ,3.464159966,-76.48355865,Casa,1,3,162.5,,2,0,450000000
1564437042-5553,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4682667.aspx,Cali,Zona Oriente,alfonso lópez ,3.462039471,-76.48368073,Casa,,3,162,,2,5,320000000
1564437042-5577,https://www.fincaraiz.com.co/casa-en-venta/cali/zona_oriente-det-3382940.aspx,Cali,Zona Oriente,zona oriente ,3.458184004,-76.48377228,Casa,,3,129,1,3,2,220000000
1564437042-598,https://www.fincaraiz.com.co/casa-en-venta/cali/jorge_eliecer_gaitan-det-4770773.aspx,Cali,,jorge eliecer gaitán,3.471254349,-76.48377991,Casa,,2,145,,4,10,280000000
1564442091-9204,https://www.fincaraiz.com.co/apartamento-en-venta/cali/calimio_norte-det-4720233.aspx,Cali,Zona Norte,calimio norte ,3.486049175,-76.48381042,Apartamento,1,3,54,1,2,3,75000000
1564437042-5130,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4157602.aspx,Cali,Zona Oriente,alfonso lópez ,3.458526611,-76.48383331,Casa,1,4,126,,3,3,350000000
1564437042-2171,https://www.fincaraiz.com.co/casa-en-venta/cali/calimio_norte-det-4533461.aspx,Cali,Zona Norte,calimio norte ,3.485021114,-76.4838562,Casa,3,3,140,1,2,4,125000000
1564437042-1835,https://www.fincaraiz.com.co/casa-en-venta/cali/calimio_norte-det-4716115.aspx,Cali,Zona Norte,calimio norte ,3.485542297,-76.48386383,Casa,,2,60,,2,4,87000000
1564437042-5209,https://www.fincaraiz.com.co/casa-en-venta/cali/zona_oriente-det-3307172.aspx,Cali,Zona Oriente,zona oriente ,3.458039999,-76.48388672,Casa,,2,350,2,4,4,350000000
1564442091-9460,https://www.fincaraiz.com.co/apartamento-en-venta/cali/urbanizacion_pacara-det-4701687.aspx,Cali,Zona Norte,urbanización pacara ,3.451036215,-76.48394775,Apartamento,,4,77,1,2,3,175000000
1564437042-5680,https://www.fincaraiz.com.co/casa-en-venta/cali/zona_oriente-det-3488118.aspx,Cali,Zona Oriente,zona oriente ,3.458132982,-76.4839859,Casa,3,3,450,1,4,5,350000000
1564437042-4792,https://www.fincaraiz.com.co/casa-en-venta/cali/siete_agosto-det-4347739.aspx,Cali,Zona Oriente,siete de agosto,3.448999882,-76.48400116,Casa,,3,275,,2,8,190000000
1564437042-4740,https://www.fincaraiz.com.co/casa-en-venta/cali/marroquin-det-4333601.aspx,Cali,Zona Oriente,marroquín ii ,3.441999912,-76.48400116,Casa,,2,210,,4,3,140000000
1564437042-589,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez_etapa-det-4724170.aspx,Cali,Zona Oriente,alfonso lópez i,3.451999903,-76.48400116,Casa,,3,136,,2,4,160000000
1564442091-7025,https://www.fincaraiz.com.co/apartamento-en-venta/cali/comfenalco-det-4609613.aspx,Cali,Zona Norte,comfenalco  ,3.457000017,-76.48400116,Apartamento,,3,58,,1,3,99000000
1564442091-10668,https://www.fincaraiz.com.co/apartamento-en-venta/cali/brisas_los_alamos-det-4662311.aspx,Cali,Zona Norte,brisas de los,3.467999935,-76.48400116,Apartamento,1,3,55,,2,3,95000000
1564437042-322,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_bonilla_aragon-det-4749716.aspx,Cali,Zona Oriente,alfonso bonilla aragón,3.424903154,-76.48409271,Casa,3,2,306,1,5,9,228000000
1564437042-4859,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_lopez-det-4287291.aspx,Cali,Zona Oriente,alfonso lópez ,3.463813782,-76.48419189,Casa,,3,300,1,6,11,450000000
1564437042-2565,https://www.fincaraiz.com.co/casa-en-venta/cali/quintas_salomia-det-4669705.aspx,Cali,Zona Oriente,quintas de salomia,3.468549967,-76.48422241,Casa,,2,60,,2,4,155000000
1564442091-12193,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_teresita-det-4617121.aspx,Cali,Zona Oeste,santa teresita ,3.439480066,-76.48426056,Apartamento,,6,133,2,3,3,630000000
1564442091-12132,https://www.fincaraiz.com.co/apartamento-en-venta/cali/calimio_norte-det-4563685.aspx,Cali,Zona Norte,calimio norte ,3.490289927,-76.48441315,Apartamento,,,58,,2,3,85290000
1564437042-1833,https://www.fincaraiz.com.co/casa-en-venta/cali/calimio_norte-det-4618392.aspx,Cali,Zona Norte,calimio norte ,3.486298084,-76.48451996,Casa,2,3,130,1,2,3,140000000
1564442091-13995,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4333983.aspx,Cali,Zona Sur,valle del lili,3.417870045,-76.48455811,Apartamento,10,4,61,,2,3,157000000
1564442091-6347,https://www.fincaraiz.com.co/apartamento-en-venta/cali/capri-det-4785124.aspx,Cali,Zona Sur,capri  ,3.453083038,-76.48455811,Apartamento,,5,68,1,2,2,195000000
1564442091-9859,https://www.fincaraiz.com.co/apartamento-en-venta/cali/puente_del_comercio-det-4735891.aspx,Cali,Zona Norte,puente del comercio,3.469874144,-76.48458099,Apartamento,2,3,57,1,2,3,110000000
1564437042-1716,https://www.fincaraiz.com.co/casa-en-venta/cali/rivera-det-4725826.aspx,Cali,Zona Norte,la rivera ,3.47623992,-76.48458862,Casa,1,3,93,,1,4,150000000
1564437042-2665,https://www.fincaraiz.com.co/casa-en-venta/cali/alfonso_bonilla_aragon-det-4660998.aspx,Cali,Zona Oriente,alfonso bonilla aragón,3.422392368,-76.48468018,Casa,,1,105,1,1,3,170000000
1564437042-1107,https://www.fincaraiz.com.co/casa-en-venta/cali/mojica-det-4751185.aspx,Cali,Zona Oriente,mojica  ,3.416411638,-76.48490906,Casa,,1,120,,2,6,80000000
1564442091-12953,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ingenio-det-4461763.aspx,Cali,Zona Sur,el ingenio ,3.417890072,-76.48497772,Apartamento,3,5,100,1,3,3,290000000
1564437042-3661,https://www.fincaraiz.com.co/casa-en-venta/cali/primitivo_crespo-det-4622831.aspx,Cali,Zona Oriente,primitivo crespo ,3.444999933,-76.48500061,Casa,1,2,250,,2,4,160000000
1564437042-279,https://www.fincaraiz.com.co/casa-en-venta/cali/paso_del_comercio-det-2395742.aspx,Cali,Zona Norte,paso del comercio,3.470999956,-76.48500061,Casa,2,2,308,1,3,9,420000000
